ImageId,Label
7725,0
7726,7
7727,7
7728,7
7729,6
7730,7
7731,4
7732,3
7733,7
7734,1
7735,5
7736,6
7737,0
7738,8
7739,5
7740,3
7741,4
7742,6
7743,9
7744,7
7745,8
7746,5
7747,5
7748,3
7749,5
7750,7
7751,7
7752,9
7753,7
7754,0
7755,3
7756,8
7757,8
7758,9
7759,9
7760,1
7761,9
7762,7
7763,0
7764,8
7765,3
7766,1
7767,4
7768,8
7769,8
7770,7
7771,6
7772,4
7773,5
7774,4
7775,2
7776,1
7777,2
7778,0
7779,9
7780,4
7781,6
7782,9
7783,6
7784,3
7785,3
7786,5
7787,3
7788,2
7789,4
7790,3
7791,1
7792,9
7793,2
7794,1
7795,8
7796,3
7797,5
7798,3
7799,8
7800,1
7801,2
7802,1
7803,6
7804,8
7805,2
7806,1
7807,5
7808,4
7809,7
7810,2
7811,8
7812,3
7813,5
7814,6
7815,7
7816,3
7817,7
7818,6
7819,9
7820,0
7821,0
7822,7
7823,5
7824,6
7825,1
7826,2
7827,2
7828,2
7829,8
7830,1
7831,5
7832,1
7833,8
7834,7
7835,8
7836,9
7837,6
7838,8
7839,6
7840,4
7841,6
7842,5
7843,4
7844,2
7845,8
7846,1
7847,7
7848,0
7849,9
7850,1
7851,3
7852,6
7853,2
7854,8
7855,1
7856,4
7857,9
7858,4
7859,3
7860,7
7861,4
7862,0
7863,6
7864,5
7865,5
7866,2
7867,0
7868,6
7869,9
7870,9
7871,7
7872,9
7873,5
7874,1
7875,7
7876,0
7877,4
7878,4
7879,4
7880,0
7881,4
7882,1
7883,7
7884,9
7885,2
7886,1
7887,7
7888,5
7889,9
7890,3
7891,2
7892,2
7893,1
7894,0
7895,1
7896,0
7897,7
7898,4
7899,8
7900,8
7901,0
7902,2
7903,6
7904,2
7905,4
7906,2
7907,8
7908,5
7909,9
7910,0
7911,8
7912,9
7913,1
7914,5
7915,6
7916,1
7917,4
7918,6
7919,7
7920,8
7921,2
7922,2
7923,7
7924,9
7925,8
7926,9
7927,5
7928,8
7929,0
7930,7
7931,8
7932,7
7933,9
7934,8
7935,3
7936,0
7937,2
7938,4
7939,0
7940,1
7941,4
7942,2
7943,1
7944,1
7945,6
7946,0
7947,1
7948,1
7949,1
7950,9
7951,7
7952,2
7953,0
7954,1
7955,6
7956,6
7957,9
7958,9
7959,4
7960,2
7961,5
7962,8
7963,4
7964,8
7965,7
7966,6
7967,2
7968,8
7969,6
7970,6
7971,3
7972,7
7973,7
7974,0
7975,4
7976,5
7977,1
7978,1
7979,5
7980,7
7981,3
7982,7
7983,5
7984,9
7985,5
7986,7
7987,1
7988,2
7989,3
7990,9
7991,2
7992,3
7993,8
7994,0
7995,5
7996,9
7997,2
7998,1
7999,6
8000,6
8001,2
8002,9
8003,5
8004,9
8005,7
8006,0
8007,2
8008,0
8009,1
8010,3
8011,9
8012,7
8013,4
8014,9
8015,5
8016,4
8017,3
8018,4
8019,9
8020,4
8021,9
8022,0
8023,5
8024,4
8025,2
8026,6
8027,7
8028,0
8029,8
8030,0
8031,5
8032,8
8033,0
8034,4
8035,3
8036,0
8037,1
8038,9
8039,6
8040,0
8041,2
8042,3
8043,2
8044,2
8045,7
8046,0
8047,6
8048,1
8049,3
8050,9
8051,9
8052,9
8053,9
8054,6
8055,0
8056,3
8057,3
8058,2
8059,7
8060,8
8061,7
8062,6
8063,6
8064,5
8065,3
8066,2
8067,1
8068,4
8069,4
8070,8
8071,0
8072,0
8073,9
8074,5
8075,4
8076,5
8077,7
8078,2
8079,4
8080,6
8081,1
8082,8
8083,6
8084,0
8085,2
8086,1
8087,5
8088,9
8089,4
8090,1
8091,6
8092,2
8093,2
8094,8
8095,7
8096,1
8097,4
8098,1
8099,8
8100,5
8101,2
8102,7
8103,7
8104,0
8105,1
8106,7
8107,9
8108,2
8109,8
8110,8
8111,3
8112,6
8113,4
8114,2
8115,7
8116,1
8117,2
8118,0
8119,0
8120,4
8121,7
8122,4
8123,6
8124,6
8125,0
8126,8
8127,0
8128,4
8129,1
8130,2
8131,8
8132,0
8133,0
8134,4
8135,2
8136,1
8137,7
8138,9
8139,1
8140,9
8141,4
8142,9
8143,4
8144,3
8145,3
8146,6
8147,6
8148,7
8149,6
8150,6
8151,1
8152,2
8153,2
8154,5
8155,9
8156,3
8157,4
8158,7
8159,7
8160,3
8161,2
8162,7
8163,0
8164,3
8165,5
8166,4
8167,4
8168,6
8169,3
8170,7
8171,2
8172,2
8173,3
8174,7
8175,5
8176,7
8177,4
8178,6
8179,5
8180,2
8181,8
8182,8
8183,6
8184,0
8185,1
8186,1
8187,1
8188,4
8189,7
8190,6
8191,7
8192,2
8193,7
8194,1
8195,8
8196,0
8197,3
8198,8
8199,5
8200,0
8201,8
8202,6
8203,3
8204,8
8205,2
8206,0
8207,9
8208,4
8209,7
8210,3
8211,9
8212,4
8213,8
8214,4
8215,0
8216,5
8217,7
8218,0
8219,5
8220,2
8221,7
8222,7
8223,3
8224,3
8225,0
8226,7
8227,9
8228,2
8229,6
8230,0
8231,1
8232,0
8233,7
8234,7
8235,5
8236,9
8237,3
8238,2
8239,2
8240,4
8241,2
8242,8
8243,6
8244,7
8245,1
8246,4
8247,0
8248,0
8249,6
8250,5
8251,3
8252,8
8253,1
8254,8
8255,2
8256,9
8257,7
8258,8
8259,0
8260,1
8261,6
8262,2
8263,0
8264,7
8265,4
8266,3
8267,6
8268,1
8269,1
8270,7
8271,4
8272,6
8273,9
8274,8
8275,3
8276,7
8277,7
8278,5
8279,8
8280,3
8281,6
8282,7
8283,0
8284,9
8285,8
8286,3
8287,6
8288,7
8289,7
8290,1
8291,5
8292,7
8293,8
8294,3
8295,1
8296,8
8297,0
8298,1
8299,3
8300,6
8301,0
8302,6
8303,1
8304,6
8305,4
8306,3
8307,0
8308,4
8309,8
8310,7
8311,0
8312,8
8313,7
8314,9
8315,5
8316,7
8317,2
8318,7
8319,8
8320,6
8321,4
8322,4
8323,9
8324,7
8325,1
8326,5
8327,7
8328,3
8329,4
8330,8
8331,4
8332,4
8333,4
8334,9
8335,5
8336,3
8337,4
8338,1
8339,3
8340,2
8341,8
8342,8
8343,9
8344,2
8345,2
8346,1
8347,8
8348,4
8349,0
8350,0
8351,8
8352,9
8353,6
8354,2
8355,3
8356,0
8357,6
8358,1
8359,0
8360,8
8361,3
8362,5
8363,5
8364,8
8365,4
8366,1
8367,2
8368,3
8369,9
8370,8
8371,4
8372,0
8373,4
8374,5
8375,9
8376,3
8377,7
8378,2
8379,5
8380,7
8381,3
8382,5
8383,4
8384,2
8385,5
8386,2
8387,0
8388,1
8389,3
8390,1
8391,5
8392,5
8393,7
8394,9
8395,7
8396,6
8397,0
8398,2
8399,0
8400,2
8401,9
8402,9
8403,0
8404,1
8405,9
8406,8
8407,6
8408,9
8409,2
8410,6
8411,9
8412,7
8413,9
8414,9
8415,7
8416,5
8417,9
8418,2
8419,9
8420,8
8421,0
8422,5
8423,5
8424,7
8425,6
8426,5
8427,6
8428,7
8429,1
8430,5
8431,3
8432,8
8433,1
8434,2
8435,4
8436,0
8437,9
8438,0
8439,7
8440,3
8441,7
8442,0
8443,7
8444,0
8445,3
8446,8
8447,3
8448,0
8449,8
8450,5
8451,5
8452,5
8453,6
8454,5
8455,3
8456,8
8457,0
8458,3
8459,2
8460,9
8461,1
8462,4
8463,8
8464,4
8465,7
8466,0
8467,1
8468,0
8469,7
8470,7
8471,2
8472,9
8473,5
8474,0
8475,4
8476,1
8477,9
8478,1
8479,7
8480,1
8481,1
8482,4
8483,9
8484,3
8485,8
8486,9
8487,3
8488,5
8489,2
8490,6
8491,2
8492,2
8493,7
8494,4
8495,5
8496,8
8497,1
8498,1
8499,9
8500,6
8501,6
8502,3
8503,1
8504,7
8505,3
8506,7
8507,0
8508,1
8509,5
8510,6
8511,3
8512,5
8513,2
8514,6
8515,8
8516,4
8517,2
8518,4
8519,7
8520,5
8521,1
8522,5
8523,1
8524,3
8525,1
8526,5
8527,0
8528,1
8529,1
8530,6
8531,0
8532,5
8533,1
8534,1
8535,3
8536,6
8537,4
8538,0
8539,0
8540,2
8541,3
8542,7
8543,1
8544,3
8545,9
8546,2
8547,1
8548,9
8549,7
8550,0
8551,8
8552,9
8553,4
8554,7
8555,7
8556,6
8557,8
8558,2
8559,0
8560,7
8561,1
8562,7
8563,6
8564,2
8565,4
8566,7
8567,0
8568,8
8569,9
8570,3
8571,1
8572,8
8573,6
8574,1
8575,9
8576,1
8577,1
8578,7
8579,9
8580,9
8581,7
8582,2
8583,4
8584,6
8585,1
8586,9
8587,6
8588,9
8589,7
8590,2
8591,8
8592,1
8593,4
8594,4
8595,0
8596,0
8597,1
8598,4
8599,3
8600,0
8601,1
8602,9
8603,1
8604,5
8605,6
8606,8
8607,4
8608,4
8609,7
8610,9
8611,5
8612,2
8613,5
8614,9
8615,6
8616,6
8617,2
8618,9
8619,8
8620,5
8621,3
8622,7
8623,3
8624,8
8625,9
8626,2
8627,7
8628,0
8629,6
8630,4
8631,8
8632,4
8633,7
8634,7
8635,5
8636,2
8637,5
8638,6
8639,2
8640,2
8641,4
8642,0
8643,5
8644,5
8645,6
8646,1
8647,7
8648,7
8649,8
8650,0
8651,5
8652,9
8653,4
8654,6
8655,3
8656,8
8657,4
8658,0
8659,1
8660,1
8661,5
8662,7
8663,5
8664,2
8665,4
8666,5
8667,3
8668,1
8669,2
8670,3
8671,5
8672,4
8673,8
8674,6
8675,8
8676,8
8677,2
8678,9
8679,0
8680,7
8681,1
8682,5
8683,9
8684,0
8685,9
8686,9
8687,7
8688,4
8689,7
8690,6
8691,0
8692,4
8693,6
8694,9
8695,6
8696,0
8697,4
8698,8
8699,1
8700,5
8701,8
8702,5
8703,4
8704,1
8705,4
8706,4
8707,5
8708,2
8709,8
8710,7
8711,7
8712,4
8713,1
8714,6
8715,4
8716,4
8717,9
8718,6
8719,2
8720,6
8721,1
8722,9
8723,9
8724,3
8725,0
8726,4
8727,3
8728,1
8729,5
8730,1
8731,3
8732,4
8733,1
8734,9
8735,3
8736,0
8737,8
8738,5
8739,6
8740,9
8741,5
8742,8
8743,0
8744,8
8745,5
8746,5
8747,7
8748,9
8749,3
8750,9
8751,3
8752,4
8753,7
8754,7
8755,5
8756,7
8757,9
8758,4
8759,3
8760,1
8761,3
8762,6
8763,0
8764,2
8765,3
8766,3
8767,5
8768,8
8769,3
8770,8
8771,5
8772,8
8773,4
8774,3
8775,3
8776,1
8777,2
8778,8
8779,8
8780,8
8781,1
8782,4
8783,0
8784,3
8785,8
8786,2
8787,2
8788,7
8789,8
8790,5
8791,9
8792,1
8793,5
8794,2
8795,8
8796,7
8797,4
8798,1
8799,7
8800,0
8801,7
8802,1
8803,2
8804,0
8805,8
8806,4
8807,2
8808,7
8809,9
8810,5
8811,0
8812,2
8813,7
8814,6
8815,4
8816,1
8817,3
8818,3
8819,8
8820,6
8821,6
8822,2
8823,9
8824,4
8825,6
8826,7
8827,3
8828,6
8829,8
8830,3
8831,9
8832,8
8833,3
8834,4
8835,2
8836,3
8837,1
8838,5
8839,1
8840,7
8841,9
8842,4
8843,2
8844,1
8845,4
8846,5
8847,0
8848,1
8849,2
8850,5
8851,2
8852,5
8853,7
8854,7
8855,9
8856,6
8857,0
8858,4
8859,6
8860,6
8861,5
8862,6
8863,7
8864,1
8865,7
8866,0
8867,6
8868,2
8869,6
8870,7
8871,4
8872,9
8873,6
8874,3
8875,8
8876,3
8877,2
8878,5
8879,9
8880,9
8881,9
8882,3
8883,4
8884,3
8885,4
8886,6
8887,3
8888,8
8889,0
8890,3
8891,9
8892,9
8893,3
8894,7
8895,6
8896,7
8897,5
8898,1
8899,5
8900,9
8901,9
8902,8
8903,0
8904,7
8905,4
8906,7
8907,3
8908,5
8909,0
8910,8
8911,6
8912,0
8913,8
8914,5
8915,4
8916,1
8917,6
8918,7
8919,2
8920,1
8921,3
8922,0
8923,4
8924,0
8925,7
8926,9
8927,4
8928,9
8929,2
8930,3
8931,7
8932,7
8933,4
8934,5
8935,9
8936,8
8937,4
8938,0
8939,8
8940,6
8941,3
8942,0
8943,2
8944,2
8945,7
8946,4
8947,3
8948,1
8949,8
8950,8
8951,9
8952,8
8953,9
8954,1
8955,1
8956,9
8957,3
8958,8
8959,1
8960,7
8961,2
8962,2
8963,3
8964,5
8965,6
8966,7
8967,9
8968,6
8969,8
8970,1
8971,4
8972,2
8973,3
8974,6
8975,0
8976,4
8977,1
8978,0
8979,2
8980,0
8981,8
8982,9
8983,2
8984,7
8985,1
8986,8
8987,3
8988,2
8989,8
8990,6
8991,1
8992,3
8993,9
8994,0
8995,7
8996,7
8997,6
8998,3
8999,6
9000,3
9001,2
9002,1
9003,6
9004,4
9005,4
9006,2
9007,2
9008,3
9009,4
9010,7
9011,2
9012,7
9013,7
9014,2
9015,4
9016,8
9017,3
9018,1
9019,2
9020,9
9021,9
9022,0
9023,8
9024,2
9025,9
9026,8
9027,5
9028,2
9029,0
9030,7
9031,0
9032,4
9033,4
9034,7
9035,5
9036,5
9037,2
9038,8
9039,7
9040,7
9041,2
9042,6
9043,2
9044,4
9045,9
9046,3
9047,1
9048,7
9049,9
9050,3
9051,5
9052,2
9053,6
9054,8
9055,4
9056,0
9057,8
9058,0
9059,1
9060,8
9061,9
9062,4
9063,6
9064,6
9065,8
9066,2
9067,0
9068,1
9069,3
9070,2
9071,2
9072,0
9073,6
9074,9
9075,9
9076,1
9077,8
9078,3
9079,1
9080,9
9081,4
9082,0
9083,9
9084,4
9085,2
9086,2
9087,2
9088,9
9089,7
9090,6
9091,9
9092,4
9093,1
9094,1
9095,2
9096,4
9097,4
9098,5
9099,0
9100,3
9101,7
9102,9
9103,2
9104,7
9105,6
9106,9
9107,9
9108,7
9109,1
9110,1
9111,8
9112,6
9113,9
9114,3
9115,2
9116,1
9117,4
9118,6
9119,3
9120,1
9121,4
9122,5
9123,6
9124,6
9125,9
9126,7
9127,3
9128,9
9129,3
9130,8
9131,1
9132,3
9133,5
9134,2
9135,7
9136,6
9137,8
9138,9
9139,3
9140,6
9141,0
9142,9
9143,8
9144,4
9145,7
9146,8
9147,8
9148,8
9149,6
9150,8
9151,4
9152,4
9153,1
9154,8
9155,7
9156,1
9157,5
9158,9
9159,7
9160,1
9161,3
9162,8
9163,2
9164,4
9165,4
9166,8
9167,0
9168,6
9169,3
9170,6
9171,8
9172,1
9173,2
9174,7
9175,6
9176,4
9177,3
9178,6
9179,8
9180,1
9181,8
9182,5
9183,4
9184,4
9185,0
9186,5
9187,4
9188,3
9189,6
9190,5
9191,7
9192,0
9193,7
9194,4
9195,7
9196,6
9197,6
9198,5
9199,5
9200,4
9201,8
9202,5
9203,2
9204,3
9205,6
9206,0
9207,2
9208,0
9209,2
9210,0
9211,1
9212,2
9213,9
9214,6
9215,0
9216,3
9217,7
9218,2
9219,3
9220,6
9221,0
9222,7
9223,4
9224,2
9225,1
9226,8
9227,1
9228,4
9229,8
9230,8
9231,4
9232,3
9233,7
9234,1
9235,1
9236,3
9237,3
9238,3
9239,8
9240,5
9241,1
9242,4
9243,2
9244,6
9245,9
9246,0
9247,8
9248,7
9249,1
9250,2
9251,2
9252,6
9253,2
9254,2
9255,8
9256,6
9257,5
9258,2
9259,2
9260,1
9261,8
9262,0
9263,0
9264,7
9265,9
9266,2
9267,5
9268,6
9269,5
9270,9
9271,7
9272,6
9273,0
9274,3
9275,6
9276,1
9277,9
9278,5
9279,0
9280,9
9281,9
9282,7
9283,0
9284,6
9285,5
9286,6
9287,0
9288,1
9289,6
9290,5
9291,6
9292,0
9293,2
9294,6
9295,8
9296,2
9297,1
9298,1
9299,2
9300,5
9301,8
9302,1
9303,8
9304,3
9305,3
9306,2
9307,4
9308,2
9309,7
9310,8
9311,8
9312,1
9313,8
9314,4
9315,3
9316,6
9317,5
9318,7
9319,7
9320,7
9321,0
9322,0
9323,2
9324,7
9325,2
9326,9
9327,1
9328,5
9329,7
9330,3
9331,9
9332,9
9333,7
9334,2
9335,6
9336,6
9337,3
9338,4
9339,3
9340,8
9341,5
9342,7
9343,3
9344,1
9345,9
9346,5
9347,9
9348,1
9349,5
9350,0
9351,3
9352,5
9353,4
9354,4
9355,9
9356,9
9357,1
9358,3
9359,8
9360,9
9361,4
9362,7
9363,6
9364,1
9365,1
9366,3
9367,1
9368,5
9369,6
9370,9
9371,6
9372,5
9373,8
9374,0
9375,9
9376,0
9377,1
9378,4
9379,1
9380,8
9381,2
9382,0
9383,5
9384,9
9385,8
9386,9
9387,5
9388,8
9389,2
9390,6
9391,7
9392,0
9393,3
9394,6
9395,5
9396,1
9397,9
9398,7
9399,4
9400,5
9401,3
9402,6
9403,5
9404,8
9405,1
9406,9
9407,9
9408,5
9409,4
9410,6
9411,0
9412,5
9413,0
9414,6
9415,7
9416,4
9417,3
9418,0
9419,8
9420,6
9421,9
9422,2
9423,7
9424,7
9425,9
9426,3
9427,2
9428,2
9429,4
9430,1
9431,8
9432,0
9433,0
9434,5
9435,1
9436,0
9437,7
9438,5
9439,0
9440,8
9441,6
9442,0
9443,6
9444,2
9445,5
9446,5
9447,5
9448,9
9449,5
9450,6
9451,6
9452,5
9453,2
9454,0
9455,1
9456,4
9457,8
9458,9
9459,9
9460,1
9461,5
9462,0
9463,6
9464,3
9465,0
9466,6
9467,8
9468,4
9469,2
9470,3
9471,5
9472,3
9473,8
9474,0
9475,9
9476,9
9477,1
9478,1
9479,1
9480,3
9481,8
9482,4
9483,4
9484,7
9485,5
9486,1
9487,7
9488,8
9489,0
9490,6
9491,1
9492,2
9493,3
9494,3
9495,1
9496,0
9497,7
9498,3
9499,8
9500,4
9501,0
9502,5
9503,3
9504,2
9505,1
9506,6
9507,3
9508,5
9509,4
9510,2
9511,2
9512,1
9513,5
9514,6
9515,6
9516,7
9517,4
9518,4
9519,5
9520,0
9521,5
9522,7
9523,2
9524,6
9525,7
9526,9
9527,0
9528,5
9529,2
9530,7
9531,0
9532,1
9533,0
9534,9
9535,6
9536,6
9537,0
9538,7
9539,7
9540,8
9541,1
9542,9
9543,4
9544,8
9545,4
9546,2
9547,6
9548,6
9549,1
9550,7
9551,5
9552,0
9553,0
9554,1
9555,8
9556,7
9557,4
9558,9
9559,1
9560,4
9561,8
9562,4
9563,6
9564,5
9565,5
9566,5
9567,0
9568,6
9569,0
9570,8
9571,1
9572,9
9573,5
9574,6
9575,6
9576,7
9577,6
9578,3
9579,0
9580,4
9581,7
9582,8
9583,6
9584,7
9585,9
9586,8
9587,9
9588,0
9589,3
9590,4
9591,8
9592,4
9593,3
9594,1
9595,5
9596,1
9597,4
9598,9
9599,0
9600,6
9601,5
9602,9
9603,6
9604,7
9605,0
9606,5
9607,3
9608,0
9609,7
9610,4
9611,9
9612,8
9613,3
9614,9
9615,2
9616,9
9617,6
9618,8
9619,2
9620,5
9621,7
9622,5
9623,3
9624,0
9625,9
9626,0
9627,8
9628,3
9629,8
9630,7
9631,7
9632,6
9633,2
9634,7
9635,7
9636,6
9637,2
9638,9
9639,2
9640,8
9641,0
9642,2
9643,1
9644,6
9645,3
9646,1
9647,1
9648,8
9649,1
9650,6
9651,3
9652,3
9653,2
9654,8
9655,8
9656,7
9657,7
9658,7
9659,7
9660,0
9661,7
9662,7
9663,7
9664,7
9665,1
9666,1
9667,5
9668,7
9669,6
9670,8
9671,4
9672,8
9673,0
9674,9
9675,1
9676,5
9677,0
9678,0
9679,2
9680,9
9681,6
9682,8
9683,2
9684,4
9685,5
9686,6
9687,4
9688,4
9689,1
9690,0
9691,5
9692,5
9693,1
9694,5
9695,3
9696,0
9697,9
9698,4
9699,1
9700,3
9701,6
9702,5
9703,7
9704,3
9705,1
9706,3
9707,6
9708,1
9709,3
9710,3
9711,2
9712,2
9713,5
9714,2
9715,9
9716,5
9717,4
9718,3
9719,3
9720,2
9721,5
9722,0
9723,4
9724,7
9725,3
9726,7
9727,1
9728,6
9729,2
9730,4
9731,5
9732,5
9733,5
9734,8
9735,3
9736,8
9737,7
9738,5
9739,2
9740,3
9741,9
9742,8
9743,0
9744,8
9745,7
9746,2
9747,9
9748,6
9749,3
9750,2
9751,4
9752,8
9753,8
9754,0
9755,3
9756,2
9757,7
9758,1
9759,1
9760,8
9761,2
9762,4
9763,9
9764,2
9765,1
9766,9
9767,9
9768,0
9769,8
9770,6
9771,7
9772,0
9773,8
9774,3
9775,0
9776,9
9777,6
9778,3
9779,6
9780,5
9781,2
9782,3
9783,4
9784,6
9785,7
9786,1
9787,4
9788,7
9789,2
9790,6
9791,7
9792,6
9793,7
9794,4
9795,1
9796,1
9797,4
9798,5
9799,3
9800,3
9801,4
9802,4
9803,2
9804,6
9805,5
9806,3
9807,8
9808,0
9809,0
9810,0
9811,0
9812,0
9813,8
9814,6
9815,5
9816,4
9817,9
9818,0
9819,5
9820,4
9821,0
9822,9
9823,8
9824,8
9825,7
9826,4
9827,4
9828,4
9829,0
9830,6
9831,8
9832,1
9833,4
9834,2
9835,1
9836,2
9837,1
9838,4
9839,4
9840,7
9841,8
9842,8
9843,5
9844,7
9845,8
9846,8
9847,3
9848,6
9849,7
9850,1
9851,6
9852,1
9853,1
9854,4
9855,1
9856,1
9857,3
9858,7
9859,9
9860,3
9861,6
9862,8
9863,1
9864,6
9865,9
9866,7
9867,7
9868,4
9869,2
9870,1
9871,0
9872,9
9873,7
9874,1
9875,0
9876,1
9877,3
9878,7
9879,9
9880,4
9881,5
9882,2
9883,9
9884,6
9885,8
9886,4
9887,9
9888,9
9889,6
9890,2
9891,0
9892,6
9893,3
9894,3
9895,0
9896,8
9897,9
9898,8
9899,5
9900,1
9901,8
9902,9
9903,8
9904,1
9905,9
9906,0
9907,2
9908,6
9909,6
9910,8
9911,8
9912,6
9913,2
9914,8
9915,0
9916,2
9917,7
9918,0
9919,7
9920,2
9921,6
9922,9
9923,1
9924,9
9925,1
9926,0
9927,2
9928,1
9929,6
9930,9
9931,8
9932,7
9933,3
9934,7
9935,0
9936,0
9937,2
9938,1
9939,7
9940,2
9941,4
9942,4
9943,2
9944,3
9945,4
9946,3
9947,7
9948,0
9949,0
9950,9
9951,5
9952,4
9953,4
9954,0
9955,4
9956,8
9957,9
9958,9
9959,2
9960,0
9961,8
9962,2
9963,9
9964,1
9965,3
9966,0
9967,1
9968,3
9969,1
9970,1
9971,4
9972,7
9973,2
9974,7
9975,5
9976,9
9977,8
9978,8
9979,7
9980,8
9981,5
9982,0
9983,1
9984,7
9985,2
9986,9
9987,6
9988,6
9989,5
9990,4
9991,0
9992,8
9993,0
9994,5
9995,3
9996,1
9997,2
9998,2
9999,3
10000,4
10001,2
10002,6
10003,2
10004,6
10005,2
10006,3
10007,3
10008,5
10009,0
10010,3
10011,4
10012,0
10013,1
10014,5
10015,6
10016,9
10017,2
10018,6
10019,8
10020,4
10021,3
10022,9
10023,6
10024,8
10025,3
10026,7
10027,7
10028,2
10029,4
10030,2
10031,3
10032,7
10033,6
10034,6
10035,6
10036,7
10037,6
10038,3
10039,6
10040,0
10041,9
10042,7
10043,8
10044,1
10045,1
10046,3
10047,1
10048,7
10049,4
10050,8
10051,1
10052,2
10053,2
10054,9
10055,1
10056,6
10057,2
10058,6
10059,5
10060,4
10061,0
10062,7
10063,8
10064,4
10065,8
10066,2
10067,1
10068,0
10069,2
10070,6
10071,4
10072,8
10073,3
10074,2
10075,9
10076,0
10077,9
10078,3
10079,9
10080,0
10081,1
10082,2
10083,7
10084,0
10085,8
10086,9
10087,8
10088,9
10089,4
10090,6
10091,7
10092,5
10093,4
10094,7
10095,4
10096,9
10097,7
10098,9
10099,7
10100,7
10101,0
10102,3
10103,0
10104,7
10105,3
10106,4
10107,4
10108,3
10109,8
10110,6
10111,8
10112,6
10113,1
10114,5
10115,9
10116,1
10117,6
10118,6
10119,3
10120,3
10121,9
10122,4
10123,2
10124,5
10125,7
10126,5
10127,8
10128,8
10129,5
10130,5
10131,8
10132,7
10133,4
10134,0
10135,9
10136,3
10137,7
10138,0
10139,9
10140,4
10141,2
10142,8
10143,8
10144,0
10145,3
10146,5
10147,7
10148,4
10149,9
10150,9
10151,7
10152,3
10153,5
10154,7
10155,6
10156,1
10157,1
10158,2
10159,3
10160,3
10161,0
10162,3
10163,6
10164,8
10165,4
10166,7
10167,1
10168,1
10169,5
10170,3
10171,7
10172,4
10173,8
10174,5
10175,4
10176,0
10177,0
10178,6
10179,3
10180,0
10181,3
10182,5
10183,6
10184,2
10185,9
10186,2
10187,3
10188,7
10189,3
10190,8
10191,4
10192,0
10193,6
10194,1
10195,0
10196,0
10197,6
10198,5
10199,0
10200,3
10201,9
10202,9
10203,1
10204,4
10205,6
10206,9
10207,4
10208,3
10209,0
10210,1
10211,0
10212,0
10213,2
10214,5
10215,9
10216,2
10217,9
10218,0
10219,2
10220,9
10221,1
10222,1
10223,2
10224,4
10225,2
10226,4
10227,2
10228,8
10229,2
10230,5
10231,6
10232,3
10233,2
10234,9
10235,9
10236,2
10237,2
10238,6
10239,1
10240,2
10241,6
10242,1
10243,6
10244,3
10245,8
10246,9
10247,4
10248,4
10249,4
10250,9
10251,4
10252,8
10253,2
10254,9
10255,8
10256,6
10257,7
10258,7
10259,5
10260,3
10261,9
10262,1
10263,0
10264,9
10265,4
10266,1
10267,8
10268,2
10269,0
10270,1
10271,0
10272,9
10273,4
10274,8
10275,9
10276,0
10277,3
10278,5
10279,4
10280,0
10281,7
10282,2
10283,6
10284,6
10285,8
10286,4
10287,1
10288,4
10289,0
10290,5
10291,7
10292,4
10293,5
10294,6
10295,8
10296,4
10297,2
10298,1
10299,6
10300,1
10301,1
10302,8
10303,8
10304,5
10305,7
10306,9
10307,5
10308,9
10309,4
10310,7
10311,9
10312,2
10313,6
10314,9
10315,1
10316,2
10317,8
10318,8
10319,0
10320,6
10321,7
10322,3
10323,3
10324,1
10325,1
10326,4
10327,5
10328,3
10329,0
10330,1
10331,1
10332,1
10333,3
10334,9
10335,1
10336,0
10337,5
10338,4
10339,0
10340,5
10341,9
10342,4
10343,1
10344,5
10345,1
10346,1
10347,0
10348,5
10349,9
10350,4
10351,0
10352,8
10353,5
10354,7
10355,0
10356,7
10357,0
10358,9
10359,7
10360,3
10361,8
10362,1
10363,1
10364,9
10365,9
10366,2
10367,3
10368,0
10369,3
10370,2
10371,6
10372,7
10373,2
10374,1
10375,9
10376,0
10377,2
10378,9
10379,8
10380,0
10381,7
10382,4
10383,6
10384,2
10385,7
10386,8
10387,5
10388,3
10389,7
10390,6
10391,5
10392,6
10393,3
10394,5
10395,2
10396,6
10397,6
10398,9
10399,8
10400,2
10401,4
10402,5
10403,4
10404,0
10405,4
10406,8
10407,7
10408,3
10409,1
10410,2
10411,5
10412,9
10413,8
10414,4
10415,6
10416,4
10417,8
10418,2
10419,1
10420,3
10421,2
10422,0
10423,7
10424,4
10425,3
10426,1
10427,0
10428,3
10429,3
10430,8
10431,7
10432,8
10433,9
10434,0
10435,6
10436,9
10437,9
10438,5
10439,8
10440,2
10441,0
10442,3
10443,5
10444,1
10445,1
10446,3
10447,9
10448,9
10449,0
10450,1
10451,9
10452,6
10453,2
10454,5
10455,9
10456,9
10457,0
10458,4
10459,0
10460,2
10461,2
10462,2
10463,7
10464,1
10465,8
10466,5
10467,2
10468,1
10469,4
10470,8
10471,1
10472,4
10473,3
10474,5
10475,5
10476,3
10477,5
10478,9
10479,6
10480,7
10481,0
10482,1
10483,4
10484,6
10485,9
10486,3
10487,1
10488,3
10489,3
10490,2
10491,3
10492,0
10493,7
10494,8
10495,2
10496,2
10497,5
10498,5
10499,2
10500,0
10501,7
10502,2
10503,4
10504,5
10505,5
10506,7
10507,5
10508,4
10509,7
10510,2
10511,1
10512,3
10513,7
10514,5
10515,9
10516,7
10517,8
10518,3
10519,5
10520,9
10521,1
10522,3
